,x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,Unnamed: 27,Unnamed: 28
7010,id126806,8.0.0,samsung_SM-G950F,GB,1,1979,0.0,39,0,4,1,0.056737588650000004,0.09929078014,0.0,141,samsung,0,8,0,0,1,1,0,True,,,,,
7011,id88242,7,LGE_LGMP260,US,1,1964,0.0,54,0,1,1,0.07407407407000001,0.09259259259,0.0,54,LGE,0,7,0,0,1,0,0,True,,,,,
7012,id48337,7,LGE_LGMS210,US,0,1980,0.0,38,0,9,1,0.0,0.20202020199999998,0.0,99,LGE,0,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7013,id52651,8.1.0,HUAWEI_EML-L29,SE,0,1984,0.0,34,0,6,1,0.06976744186,0.23255813949999998,0.0,86,HUAWEI,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
7014,id39419,8.0.0,samsung_SM-N950F,SG,0,1995,0.0,23,0,4,1,0.05035971223,0.1510791367,0.0,139,samsung,0,8,0,0,0,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
7015,id86433,5,samsung_SM-N900T,US,0,1997,0.0,21,0,2,0,0.0534351145,0.08396946564999999,0.0,131,samsung,0,5,0,0,0,0,0,True,512399732703117729,Facebook,Play Games. Earn Money.,,
7016,id97968,8.0.0,motorola_moto e5 cruise,US,0,2001,0.0,17,0,2,1,0.0,0.10638297869999999,0.0,47,motorola,0,8,0,0,0,1,0,False,573880939902959083,Facebook,Fortnite,,
7017,id38799,8.1.0,samsung_SAMSUNG-SM-J727A,US,1,1975,0.0,43,0,5,2,0.033898305079999996,0.1525423729,0.0,59,samsung,0,8,0,0,1,1,0,True,,,,,
7018,id22783,7,AlcatelOneTouch_Alcatel_5044R,US,0,1980,0.0,38,0,0,1,0.0,0.02222222222,0.0,45,AlcatelOneTouch,0,7,0,0,0,0,0,True,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
7019,id102111,8.0.0,HUAWEI_PRA-LX1,FR,0,1992,0.0,26,0,1,0,0.0,0.052631578949999994,0.0,19,HUAWEI,0,8,0,0,0,1,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7020,id94423,8.0.0,samsung_SM-G960W,CA,0,1990,37.95,28,0,2,1,0.03409090909,0.05681818182,0.0,88,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7021,id25285,7.1.1,Coolpad_Coolpad 3632A,US,1,1960,0.0,58,0,0,0,0.0,0.07692307692000001,0.0,39,Coolpad,1,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7022,id22023,8.0.0,HUAWEI_ANE-LX1,GB,0,1999,0.0,19,1,2,0,0.0,0.3076923077,1.0,26,HUAWEI,0,8,1,1,0,1,0,True,,,,,
7023,id21463,8.0.0,motorola_moto e5 play,US,1,1970,0.0,48,0,0,0,0.1632653061,0.14285714289999998,0.0,49,motorola,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7024,id67159,8.0.0,samsung_SM-G965F,NO,0,1992,0.0,26,0,5,1,0.05042016807,0.2268907563,0.0,119,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7025,id3441,6.0.1,LGE_LG-M153,US,1,1972,0.0,46,0,3,0,0.046875,0.1875,0.0,64,LGE,0,6,0,0,1,0,0,False,489173088290878094,Facebook,Lookalike,,
7026,id21428,8.0.0,samsung_SM-G950F,GB,0,1983,0.0,35,0,1,0,0.015625,0.265625,0.0,64,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7027,id138,7,samsung_SM-N920V,US,0,1986,0.0,32,0,3,2,0.01098901099,0.1318681319,0.0,91,samsung,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7028,id121595,8.0.0,HUAWEI_ANE-LX1,DK,0,1990,0.0,28,0,1,1,0.02666666667,0.16,0.0,75,HUAWEI,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
7029,id22110,9,OnePlus_ONEPLUS A5000,US,0,1986,0.0,32,0,2,4,0.0,0.07092198582,0.0,141,OnePlus,0,9,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7030,id61664,8.1.0,samsung_SM-J415GN,NZ,0,2000,0.0,18,0,1,1,0.0,0.2045454545,0.0,44,samsung,0,8,0,0,0,1,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
7031,id119276,5.0.1,samsung_SCH-I545,US,1,1973,0.0,45,0,0,0,0.1492537313,0.02985074627,0.0,67,samsung,0,5,0,0,1,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7032,id71579,6.0.1,samsung_SM-G900I,AU,1,1974,0.0,44,0,3,0,0.0,0.3043478261,0.0,46,samsung,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7033,id116047,8.0.0,samsung_SM-G955F,SG,0,1999,0.0,19,0,1,1,0.028571428569999998,0.04285714286,0.0,140,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7034,id3019,7,samsung_SM-A310F,GB,1,1998,0.0,20,0,2,0,0.01754385965,0.3157894737,0.0,57,samsung,0,7,0,0,1,0,0,False,576417976967144256,Facebook,Starbucks,,
7035,id67052,8.1.0,TCL_REVVL 2,US,0,1990,0.0,28,0,2,0,0.0,0.09090909091,0.0,55,TCL,0,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7036,id45220,7,samsung_SM-N920T,US,0,1989,0.0,29,0,4,0,0.0,0.3088235294,0.0,68,samsung,0,7,0,0,0,0,0,True,512399732703117729,Facebook,Play Games. Earn Money.,,
7037,id73926,7,samsung_SM-T813,SG,1,2000,0.0,18,0,1,0,0.038647343,0.1787439614,0.0,207,samsung,0,7,0,0,1,0,0,True,,,,,
7038,id61389,6,HUAWEI_ALE-L21,FI,0,1997,0.0,21,0,2,0,0.0,0.20689655170000001,0.0,29,HUAWEI,0,6,0,0,0,0,0,False,578273416764105287,Facebook,Gamer Giftcards,,
7039,id26544,8.0.0,samsung_SM-G935F,SE,0,1999,0.0,19,0,2,1,0.04225352113,0.04225352113,0.0,71,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7040,id7436,8.0.0,samsung_SM-G960W,CA,0,1996,0.0,22,0,1,1,0.0,0.16981132079999997,0.0,53,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
7041,id32473,5.1.1,samsung_SM-T280,US,1,2005,0.0,13,0,1,0,0.0,0.28,0.0,25,samsung,0,5,0,0,1,0,0,False,576465400783883159,Facebook,Gamer Giftcards,,
7042,id114024,8.0.0,samsung_SM-C5000,FR,2,1992,0.0,26,0,0,1,0.01428571429,0.057142857139999996,0.0,70,samsung,0,8,0,0,0,1,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7043,id81588,7,LGE_LG-H700,US,0,1993,0.0,25,0,3,1,0.0,0.253164557,0.0,79,LGE,0,7,0,0,0,0,0,False,568852561294542145,Facebook,Amazon,,
7044,id12760,8.0.0,samsung_SM-A530W,CA,0,1995,0.0,23,0,3,1,0.03225806452,0.1612903226,0.0,62,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
7045,id18722,7.1.1,samsung_SM-J510FN,GB,0,2004,0.0,14,0,0,0,0.01492537313,0.223880597,0.0,67,samsung,0,7,0,0,0,0,0,False,,,,,
7046,id20848,7,samsung_SM-G920V,US,0,1991,0.0,27,0,2,0,0.10101010099999999,0.0404040404,0.0,99,samsung,0,7,0,0,0,0,0,True,568852561294542145,Facebook,Amazon,,
7047,id89829,5.1.1,samsung_SAMSUNG-SM-G530A,US,0,1988,0.0,30,0,2,1,0.0,0.2619047619,0.0,42,samsung,0,5,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7048,id123761,8.0.0,samsung_SM-G960U,US,1,1990,0.0,28,0,2,0,0.04225352113,0.1408450704,0.0,71,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
7049,id67341,7,samsung_SAMSUNG-SM-G890A,US,0,1997,0.0,21,0,3,1,0.03488372093,0.22093023260000003,0.0,86,samsung,0,7,0,0,0,0,0,True,576465400783883159,Facebook,Gamer Giftcards,,
7050,id139442,8.0.0,samsung_SM-A520F,AU,0,1975,0.0,43,0,2,1,0.016949152539999998,0.08474576270999999,0.0,59,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7051,id88235,7.1.1,samsung_SM-T560NU,CA,0,1988,0.0,30,0,4,0,0.0,0.4385964912,0.0,57,samsung,0,7,0,0,0,0,0,False,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
7052,id74597,9,HUAWEI_LYA-L29,SE,0,2000,0.0,18,0,1,1,0.04347826087,0.02173913043,0.0,46,HUAWEI,0,9,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7053,id136816,8.0.0,samsung_SM-G950U,US,0,1998,0.0,20,1,9,3,0.031372549019999994,0.2862745098,1.0,255,samsung,0,8,1,1,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7054,id17154,8.0.0,samsung_SM-G950U,US,0,1993,0.0,25,0,3,1,0.022988505750000002,0.06896551724,0.0,87,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7055,id74091,8.1.0,LGE_LM-X210(G),US,0,2006,0.0,12,0,2,0,0.0,0.2916666667,0.0,24,LGE,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7056,id55142,8.0.0,samsung_SM-G965F,GB,1,1985,0.0,33,0,18,0,0.1330049261,0.3201970443,0.0,203,samsung,0,8,0,0,1,1,0,True,578593331119113821,Facebook,Pirate Kings,,
7057,id40925,7,LGE_LGMP260,US,1,1974,0.0,44,0,3,0,0.011627906979999998,0.5465116279,0.0,86,LGE,0,7,0,0,1,0,0,True,568854315415129371,Facebook,Amazon,,
7058,id109141,8.0.0,motorola_moto e5 play,US,1,1951,0.0,67,0,4,2,0.020833333330000002,0.125,0.0,48,motorola,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7059,id23209,7,LGE_LGL157BL,CA_US,0,1987,0.0,31,0,0,0,0.0,0.1034482759,0.0,29,LGE,0,7,0,0,0,0,0,False,573880939902959083,Facebook,Fortnite,,
7060,id75107,8.0.0,LGE_LG-H831,CA,0,2002,0.0,16,0,3,1,0.0,0.22916666670000002,0.0,48,LGE,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
7061,id68823,6.0.1,samsung_SM-G920F,SE,0,2000,0.0,18,0,4,1,0.01219512195,0.1829268293,0.0,82,samsung,0,6,0,0,0,0,0,True,578273416764105287,Facebook,Gamer Giftcards,,
7062,id3613,8.0.0,samsung_SM-J330G,SG,0,2005,0.0,13,0,2,0,0.0,0.1315789474,0.0,38,samsung,0,8,0,0,0,1,0,False,,,,,
7063,id107527,8.1.0,LGE_LG-M703,CA,0,1990,0.0,28,0,5,1,0.0,0.3125,0.0,48,LGE,0,8,0,0,0,1,0,False,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
7064,id16231,6.0.1,samsung_SM-G550T1,US,0,2000,0.0,18,0,2,0,0.0,0.2121212121,0.0,33,samsung,0,6,0,0,0,0,0,True,,,,,
7065,id133354,8.0.0,HUAWEI_RNE-L21,DK,0,2000,0.0,18,0,2,1,0.08,0.26,0.0,50,HUAWEI,0,8,0,0,0,1,0,True,594272480576164016,dwb_4pz7T,,,
7066,id101380,6.0.1,samsung_SM-G900F,NZ,0,1984,0.0,34,0,1,0,0.0,0.026315789469999996,0.0,38,samsung,0,6,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7067,id20362,6.0.1,samsung_SM-G550T1,US,0,2001,0.0,17,0,2,1,0.0,0.11538461539999999,0.0,26,samsung,0,6,0,0,0,0,0,True,301718795112863719,Youtube,Clash of Clans,,
7068,id30716,7.1.1,samsung_SM-T350,US,1,1993,0.0,25,0,4,1,0.0,0.15,0.0,40,samsung,0,7,0,0,1,0,0,True,,,,,
7069,id135522,8.1.0,samsung_SM-N960U,US,0,2000,0.0,18,0,0,0,0.0,0.08333333333,0.0,60,samsung,0,8,0,0,0,1,0,True,492787488847698857,Facebook,,,
7070,id62959,8.0.0,samsung_SM-G950W,CA,0,1996,0.0,22,0,2,0,0.0,0.3333333333,0.0,93,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
7071,id104549,8.1.0,HUAWEI_SNE-LX1,GB,1,2001,0.0,17,0,0,0,0.08888888889,0.1777777778,0.0,45,HUAWEI,0,8,0,0,1,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7072,id115948,7,samsung_SM-G930F,GB,1,1995,0.0,23,0,3,2,0.09090909091,0.10389610390000001,0.0,77,samsung,0,7,0,0,1,0,0,True,576417976967144256,Facebook,Starbucks,,
7073,id111662,6.0.1,samsung_SM-S327VL,US,1,1989,0.0,29,0,3,0,0.0,0.2419354839,0.0,62,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7074,id135528,8.0.0,samsung_SM-G955W,CA,0,1995,0.0,23,1,2,1,0.07291666667,0.1041666667,1.0,96,samsung,0,8,1,1,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7075,id88291,5.1.1,samsung_SAMSUNG-SM-G530A,US,0,1993,0.0,25,0,1,1,0.0,0.09375,0.0,32,samsung,0,5,0,0,0,0,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
7076,id107974,8.0.0,samsung_SM-G930F,GB,1,1992,0.0,26,0,1,2,0.025,0.04166666667,0.0,120,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7077,id17855,8.0.0,HUAWEI_FIG-LX1,FR,0,1995,0.0,23,0,3,1,0.033898305079999996,0.2203389831,0.0,59,HUAWEI,0,8,0,0,0,1,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7078,id108510,7.1.1,ZTE_Z982,US,1,1985,0.0,33,0,5,0,0.0,0.1764705882,0.0,51,ZTE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7079,id138976,8.0.0,motorola_moto g(6) forge,US,0,1961,0.0,57,0,0,0,0.0,0.1458333333,0.0,48,motorola,0,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7080,id142328,8.0.0,samsung_SM-G935F,FR,0,2000,0.0,18,0,2,0,0.01851851852,0.2592592593,0.0,108,samsung,0,8,0,0,0,1,1,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7081,id56823,6.0.1,samsung_SM-S327VL,US,1,1975,0.0,43,0,1,0,0.0,0.16216216220000002,0.0,37,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7082,id78633,8.0.0,samsung_SM-G950U,DK_US,0,1986,0.0,32,0,3,1,0.06097560976,0.1219512195,0.0,82,samsung,0,8,0,0,0,1,0,True,489173088290878094,Facebook,Lookalike,,
7083,id31838,8.1.0,samsung_SM-J727VPP,US,0,2003,0.0,15,0,2,1,0.0,0.3333333333,0.0,42,samsung,0,8,0,0,0,1,0,True,,,,,
7084,id135821,7,samsung_SM-T580,US,0,1995,0.0,23,0,4,1,0.0,0.1666666667,0.0,36,samsung,0,7,0,0,0,0,0,False,,,,,
7085,id90581,8.0.0,samsung_SM-A520F,SE,0,1996,0.0,22,0,1,0,0.0,0.303030303,0.0,66,samsung,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
7086,id48959,8.1.0,LGE_LM-X210(G),US,0,1984,0.0,34,1,0,0,0.05154639175,0.2680412371,1.0,97,LGE,0,8,1,1,0,1,0,False,,,,,
7087,id141865,8.1.0,HUAWEI_SNE-LX1,DK,0,1997,0.0,21,0,0,0,0.07142857142999999,0.125,0.0,56,HUAWEI,0,8,0,0,0,1,0,False,578274137794105583,Facebook,Play Games Earn Money,,
7088,id33691,8.0.0,samsung_SM-G930F,CA,0,1986,0.0,32,0,5,3,0.01834862385,0.059633027520000007,0.0,218,samsung,0,8,0,0,0,1,0,True,,,,,
7089,id2432,8.1.0,samsung_SM-T387V,US,1,1982,0.0,36,0,3,0,0.04411764706,0.1764705882,0.0,68,samsung,0,8,0,0,1,1,0,False,,,,,
7090,id76767,8.0.0,samsung_SM-N950F,GB,0,1975,0.0,43,0,2,0,0.0701754386,0.1228070175,0.0,114,samsung,0,8,0,0,0,1,0,True,459856103233242576,Facebook,Play Games. Earn Money.,,
7091,id50798,8.1.0,Alcatel_A502DL,CA,0,1997,0.0,21,0,0,0,0.04545454545,0.06818181818,0.0,44,Alcatel,0,8,0,0,0,1,0,True,568852906636498550,Facebook,Amazon,,
7092,id92558,8.0.0,samsung_SAMSUNG-SM-G930A,US,0,1979,0.0,39,0,2,3,0.03448275862,0.1034482759,0.0,87,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7093,id88608,7.1.1,samsung_SM-J510FN,FR,0,2000,0.0,18,0,4,1,0.02127659574,0.10638297869999999,0.0,47,samsung,0,7,0,0,0,0,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7094,id59797,5.1.1,samsung_SM-G530T,US,0,2003,0.0,15,0,2,0,0.0,0.07142857142999999,0.0,42,samsung,0,5,0,0,0,0,0,False,,,,,
7095,id139769,7,AlcatelOneTouch_5049Z,US,1,1992,0.0,26,0,4,2,0.07476635513999999,0.1401869159,0.0,107,AlcatelOneTouch,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7096,id124745,8.1.0,samsung_SM-N960F,NO,0,1974,0.0,44,0,3,0,0.03370786517,0.29213483149999997,0.0,178,samsung,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
7097,id101233,6.0.1,samsung_SM-G928A,FR,0,1990,0.0,28,0,4,0,0.0,0.390625,0.0,64,samsung,0,6,0,0,0,0,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7098,id29955,5.0.1,LGE_LGLS990,US,0,1997,0.0,21,0,0,1,0.0,0.19148936170000003,0.0,47,LGE,0,5,0,0,0,0,0,False,576465400783883159,Facebook,Gamer Giftcards,,
7099,id42579,6.0.1,samsung_SM-S327VL,US,0,1989,0.0,29,0,2,0,0.020408163269999998,0.2857142857,0.0,49,samsung,0,6,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7100,id107860,6.0.1,samsung_SM-N910K,AU,1,2000,0.0,18,0,2,0,0.022988505750000002,0.1206896552,0.0,174,samsung,0,6,0,0,1,0,0,False,574250000289278255,Facebook,Final Fantasy,,
7101,id1277,8.1.0,samsung_SM-J727VPP,US,1,1998,0.0,20,0,1,1,0.0,0.2,0.0,40,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7102,id83611,6,LENOVO_Lenovo A7010a48,GB,0,1985,0.0,33,0,2,1,0.0,0.125,0.0,24,LENOVO,1,6,0,0,0,0,0,False,573880939902959083,Facebook,Fortnite,,
7103,id73918,8.0.0,motorola_Moto Z (2),US,0,1999,0.0,19,0,1,3,0.009523809523999999,0.009523809523999999,0.0,105,motorola,0,8,0,0,0,1,0,False,568852561294542145,Facebook,Amazon,,
7104,id90492,9,HUAWEI_COL-L29,FI,1,1993,0.0,25,0,8,1,0.01136363636,0.2727272727,0.0,88,HUAWEI,0,9,0,0,1,1,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
7105,id90842,6,Alco_RCT6K03W13,US,1,1960,0.0,58,0,0,0,0.03846153846000001,0.3076923077,0.0,26,Alco,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7106,id137693,8.0.0,HUAWEI_STF-L09,FI,0,1995,0.0,23,0,3,1,0.02666666667,0.1066666667,0.0,75,HUAWEI,0,8,0,0,0,1,0,True,578273416764105287,Facebook,Gamer Giftcards,,
7107,id120013,7,HUAWEI_PRA-LX1,FR,0,1996,0.0,22,0,2,1,0.08,0.16,0.0,25,HUAWEI,0,7,0,0,0,0,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7108,id42246,8.0.0,HUAWEI_ANE-LX2J,NZ,0,1993,0.0,25,0,1,0,0.0303030303,0.1818181818,0.0,33,HUAWEI,0,8,0,0,0,1,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
7109,id117356,7.1.2,LGE_LM-X210CM,US,0,2001,0.0,17,0,3,1,0.0,0.1034482759,0.0,29,LGE,0,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7110,id23109,7,samsung_SM-A510F,FI,0,1999,0.0,19,0,1,1,0.0,0.2558139535,0.0,43,samsung,0,7,0,0,0,0,0,True,578274137794105583,Facebook,Play Games Earn Money,,
7111,id24321,8.0.0,LGE_VS988,US,0,1995,0.0,23,0,1,0,0.0,0.1219512195,0.0,41,LGE,0,8,0,0,0,1,0,True,,,,,
7112,id45630,7,LGE_LGMS210,US,0,1986,0.0,32,0,0,0,0.0,0.1379310345,0.0,29,LGE,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7113,id63586,6.0.1,samsung_SM-S727VL,US,0,1988,0.0,30,0,4,0,0.01960784314,0.3137254902,0.0,51,samsung,0,6,0,0,0,0,0,True,492786776143062094,Facebook,,,
7114,id60561,7,Sony_F3211,GB,0,1995,0.0,23,0,4,1,0.02173913043,0.2391304348,0.0,46,Sony,0,7,0,0,0,0,0,False,459856103233242576,Facebook,Play Games. Earn Money.,,
7115,id40289,6,MATTEL_NBTY07SMKG,US,0,2005,0.0,13,0,2,0,0.0,0.115942029,0.0,69,MATTEL,1,6,0,0,0,0,0,False,komistplay-i27d3c670e53e92c,UnityAds - Android,Unity,,
7116,id57267,9,Google_Pixel 2 XL,US,1,1990,0.0,28,0,1,1,0.1212121212,0.1212121212,0.0,66,Google,0,9,0,0,1,1,0,True,,,,,
7117,id52270,5.0.2,LGE_LG-V496,US,0,1963,0.0,55,0,1,1,0.05,0.3,0.0,20,LGE,0,5,0,0,0,0,0,False,282202902410497492,YouTube,Mistplay Android/iOS,,
7118,id107611,7,LGE_LG-TP260,US,1,2005,0.0,13,2,2,2,0.03797468354,0.1518987342,2.0,79,LGE,0,7,1,1,1,0,0,True,573880939902959083,Facebook,Fortnite,,
7119,id77298,8.0.0,samsung_SM-G960U,US,1,1993,0.0,25,0,9,2,0.08391608392000001,0.1888111888,0.0,143,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7120,id77807,8.1.0,HUAWEI_CLT-L29,SG,1,2000,0.0,18,0,6,1,0.0243902439,0.43902439020000006,0.0,123,HUAWEI,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
7121,id86737,8.0.0,HUAWEI_ATU-L22,NZ,0,2000,0.0,18,0,0,0,0.0,0.1333333333,0.0,15,HUAWEI,0,8,0,0,0,1,0,False,,,,,
7122,id44634,6.0.1,ZTE_ZTE Blade A462,NZ,0,1984,0.0,34,0,1,0,0.0,0.15625,0.0,32,ZTE,0,6,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7123,id127954,7.1.1,samsung_SM-J250G,AU,0,1979,0.0,39,0,0,0,0.03703703704,0.07407407407000001,0.0,27,samsung,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7124,id59296,8.1.0,samsung_SM-J730F,FR,1,1994,0.0,24,0,2,0,0.1627906977,0.06976744186,0.0,43,samsung,0,8,0,0,1,1,1,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7125,id66802,5.1.1,TCL_Alcatel_5056O,US,0,1991,0.0,27,0,1,1,0.0,0.1470588235,0.0,68,TCL,0,5,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
7126,id96233,7,HUAWEI_HUAWEI VNS-L31,SE,0,2004,0.0,14,0,0,0,0.0,0.08,0.0,25,HUAWEI,0,7,0,0,0,0,0,False,578273416764105287,Facebook,Gamer Giftcards,,
7127,id77531,7,samsung_SM-J530F,GB,0,1976,0.0,42,0,0,0,0.0,0.3137254902,0.0,51,samsung,0,7,0,0,0,0,0,False,573880939902959083,Facebook,Fortnite,,
7128,id19676,6.0.1,ZTE_Z981,US,0,1996,0.0,22,0,2,0,0.0,0.04545454545,0.0,44,ZTE,0,6,0,0,0,0,0,False,586206336715673895,Facebook,Copy Tests,,
7129,id10450,6.0.1,samsung_SM-S327VL,US,1,1959,0.0,59,0,3,0,0.03125,0.15625,0.0,32,samsung,0,6,0,0,1,0,0,True,613065453589752914,nxcjigyTf,,,
7130,id33626,6.0.1,samsung_SM-J327P,US,0,2001,0.0,17,0,7,2,0.0,0.347826087,0.0,69,samsung,0,6,0,0,0,0,0,True,381122606079794609,YouTube,Clash of Clans,,
7131,id80908,7,LGE_LGMS210,US,0,1995,0.0,23,0,3,0,0.0,0.20512820510000002,0.0,39,LGE,0,7,0,0,0,0,0,False,586206336715673895,Facebook,Copy Tests,,
7132,id73591,8.1.0,LGE_LG-Q710AL,US,1,1994,0.0,24,0,0,2,0.03448275862,0.15517241380000002,0.0,58,LGE,0,8,0,0,1,1,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
7133,id78333,8.0.0,samsung_SM-A520F,NZ,1,1999,0.0,19,0,1,0,0.029411764710000003,0.1323529412,0.0,68,samsung,0,8,0,0,1,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
7134,id2261,8.0.0,LGE_LM-G710,US,1,2000,0.0,18,0,5,2,0.05298013245,0.09271523178999999,0.0,151,LGE,0,8,0,0,1,1,0,True,568853918193827296,Facebook,Amazon,,
